job_title,company,job_profile,description,location,Level,Type,StandardJobTitle
STEM Teacher (Robotics Teacher)- Part Time,TechAdemics,https://wuzzuf.net/jobs/p/e85b5b2b-6e41-4f6c-af80-43fd96fa7b6d-STEM-Teacher-Robotics-Teacher--Part-Time-TechAdemics-Cairo-Egypt?l=bp&t=bj&a=IT-Software-Development-Jobs-in-Egypt&o=2246,"Part Time · Entry Level · 1-3 Yrs of Exp · Teaching · Computer Science · Education · Electronics · STEM · Programming · Robotics · Arduino · English · Computer Engineering · CAD · 3D · Software - October 5, 2020","New Cairo, Cairo",Entry Level,Full Time And Part Time,Software Engneering 
Orthodontist,3D Diagnostix,https://wuzzuf.net/jobs/p/329406f5-d9ee-4dd2-9f60-6fdfd1c660ab-Orthodontist-3D-Diagnostix-Cairo-Egypt?l=bp&t=bj&a=IT-Software-Development-Jobs-in-Egypt&o=2243,"Full Time · Entry Level · 1+ Yrs of Exp · Oral Dentistry · Dental Anatomy. · Occlusion · Prosthetic · Dental Implantation · Digital Dentistry · Digital Smile Design · Virtual Waxups · Medical - November 1, 2020","Maadi, Cairo",Entry Level,Full Time,Software Engneering 
UX Designer And Wordpress,Ctopya,https://wuzzuf.net/internship/a82e2284-d136-4c08-bd0b-2d22f873d762-UX-Designer-And-Wordpress-Ctopya-Cairo-Egypt?l=bp&t=bj&a=IT-Software-Development-Jobs-in-Egypt&o=2264,"Internship · Entry Level · WordPress · Information Technology (IT) · Computer Science · HTML5 · CSS · UX · R&D/Science · Installation/Maintenance/Repair · IT/Software Development - October 18, 2020","Cairo, Egypt",Entry Level,Internship,Software Engneering 
Graphic Designer,Arabic Trader,https://wuzzuf.net/jobs/p/87271f14-c446-4e98-a854-356035088115-Graphic-Designer-Arabic-Trader-Giza-Egypt?l=bp&t=bj&a=IT-Software-Development-Jobs-in-Egypt&o=2266,"Full Time · Entry Level · 1+ Yrs of Exp · Graphic Design · Adobe Illustrator · Adobe Indesign · Adobe Photoshop · Applied Arts · Web Design · HTML · CSS · javaScript · Design · Fine Arts · Media - October 26, 2020","Dokki, Giza",Entry Level,Full Time,Software Engneering 
Sales Coordinator,IT Pillars,https://wuzzuf.net/jobs/p/534f7f6a-b25d-4ab9-8844-4caa4c693ece-Sales-Coordinator-IT-Pillars-Cairo-Egypt?l=bp&t=bj&a=IT-Software-Development-Jobs-in-Egypt&o=2268,"Full Time · Entry Level · 1-3 Yrs of Exp · Sales · English · Business · Business Development · Marketing · Social Media · Sales Skills · Administration · Business Planning · Business Administration - November 8, 2020","Nasr City, Cairo",Entry Level,Full Time,Software Engneering 
Interior Designer / Architect,Studio PARADIGM,https://wuzzuf.net/jobs/p/c8b7e000-eadf-46c5-85fc-83c58cc42316-Interior-Designer---Architect-Studio-PARADIGM-Cairo-Egypt?l=bp&t=bj&a=IT-Software-Development-Jobs-in-Egypt&o=2273,"Full Time · Entry Level · 1-3 Yrs of Exp · Engineering · Architecture · Design · Autocad 2D · Technical Drawing · Adobe Photoshop · 3ds Max · AutoCAD 2D · Interior Design · AutoCAD · Photoshop - October 18, 2020","Zamalek, Cairo",Entry Level,Full Time,Software Engneering 
Junior Operations Engineer,Link Datacenter,https://wuzzuf.net/jobs/p/8c2d7982-0ec0-4550-9f62-5b15bf9faaa0-Junior-Operations-Engineer-Link-Datacenter-Giza-Egypt?l=bp&t=bj&a=IT-Software-Development-Jobs-in-Egypt&o=2278,"Full Time · Entry Level · 1-3 Yrs of Exp · Engineering · Telecommunication · Operations Engineering · Information Technology (IT) · Computer Science · Installation · Maintenance · Repair · MySQL - November 1, 2020","Dokki, Giza",Entry Level,Full Time,Software Engneering 
Marketing Communication Executive / Coordinator,TAQA Arabia,https://wuzzuf.net/jobs/p/dac50463-0dd8-4b41-b724-cad0bd9e8a7d-Marketing-Communication-Executive---Coordinator-TAQA-Arabia-Cairo-Egypt?l=bp&t=bj&a=IT-Software-Development-Jobs-in-Egypt&o=2297,"Full Time · Entry Level · 1+ Yrs of Exp · Marketing · Communication Skills · Social Media · Communication · Advertising · Public Relations PR · Marketing/PR/Advertising · Media/Journalism/Publishing - November 4, 2020","Cairo, Egypt",Entry Level,Full Time,Software Engneering 
Odoo ERP Support Specialist,Archer Solutions,https://wuzzuf.net/jobs/p/85015225-81dd-432b-b518-b4812bbab0ee-Odoo-ERP-Support-Specialist-Archer-Solutions-Cairo-Egypt?l=bp&t=bj&a=IT-Software-Development-Jobs-in-Egypt&o=2292,"Full Time · Entry Level · 1+ Yrs of Exp · ERP · Odoo · Customer Support · Information Technology (IT) · Customer Service · MIS · Computer Science · Customer Service/Support · IT/Software Development - November 15, 2020","New Cairo, Cairo",Entry Level,Full Time,Software Engneering 
Renting Adviser - Real Estate,Hidden Name,https://wuzzuf.net/jobs/p/242ad612-911b-41a2-9421-da591cc343d3-Renting-Adviser---Real-Estate-Cairo-Egypt?l=bp&t=bj&a=IT-Software-Development-Jobs-in-Egypt&o=2284,"Full Time · Entry Level · 1-2 Yrs of Exp · Renting · Renting Services · Real Estate · Sales · Sales Skills · Sales Target · Communication Skills · English · Sales/Retail - October 19, 2020","New Cairo, Cairo",Entry Level,Full Time,Software Engneering 
Sales Representative,beepz,https://wuzzuf.net/jobs/p/a2608b88-5583-4e6a-967b-8d6b5e4b3828-Sales-Representative-beepz-Cairo-Egypt?l=bp&t=bj&a=IT-Software-Development-Jobs-in-Egypt&o=2318,"Full Time · Entry Level · 1-2 Yrs of Exp · Sales · Sales Skills · Sales Target · Customer Service · Communication · Spare Parts · Cars · English · Auto Spare Parts · Spare Parts Sales - October 6, 2020","Maadi, Cairo",Entry Level,Full Time,Software Engneering 
Sales Engineer - Assuit,Allamna Integrated Solutions,https://wuzzuf.net/jobs/p/49d34fc5-f721-401e-908b-b1e1fdfa8829-Sales-Engineer---Assuit-Allamna-Integrated-Solutions-Assiut-Egypt?l=bp&t=bj&a=IT-Software-Development-Jobs-in-Egypt&o=2316,"Full Time · Entry Level · 1-2 Yrs of Exp · Mechanical Engineering · Sales Skills · Engineering · Electrical Engineering · Applied Arts · Sales · Sales Target · Sales Engineering · Sales/Retail - October 7, 2020","Assuit, Assiut",Entry Level,Full Time,Software Engneering 
Microsoft System Engineer,Summit Technology Solutions,https://wuzzuf.net/jobs/p/d15e4247-a7e7-4e6f-90e8-a4a9322c7378-Microsoft-System-Engineer-Summit-Technology-Solutions-Cairo-Egypt?l=bp&t=bj&a=IT-Software-Development-Jobs-in-Egypt&o=2313,"Full Time · Entry Level · 1-3 Yrs of Exp · Information Technology (IT) · Computer Science · Engineering · Telecom · Troubleshooting · Microsoft Exchange · Installation · Maintenance · Power Shell - September 30, 2020","Katameya, Cairo",Entry Level,Full Time,Software Engneering 
Social Media Specialist,Hidden Name,https://wuzzuf.net/jobs/p/aabaec6a-64a6-4d3d-a11d-cd9dfcd9d67e-Social-Media-Specialist-Cairo-Egypt?l=bp&t=bj&a=IT-Software-Development-Jobs-in-Egypt&o=2301,"Full Time · Entry Level · 1-3 Yrs of Exp · Marketing · Social Media · Digital Media · Media · Content Creation · Content · Design · E-marketing · Social · Editing · Web Design · English · CRO - October 6, 2020","New Cairo, Cairo",Entry Level,Full Time,Software Engneering 
Sales Executive,Stand zone,https://wuzzuf.net/jobs/p/9c2e58d1-1ef5-4b54-848b-899856b59a45-Sales-Executive-Stand-zone-Cairo-Egypt?l=bp&t=bj&a=IT-Software-Development-Jobs-in-Egypt&o=2302,"Full Time · Entry Level · 1-5 Yrs of Exp · Customer Service · MS Office · Computer Skills · Administration · Sales Skills · Sales · English · Administration · Customer Service/Support - October 6, 2020","15th May City, Cairo",Entry Level,Full Time,Software Engneering 
Social Media Moderator,korAddiction Sports Development & Entertainment,https://wuzzuf.net/jobs/p/53721599-acc0-43f0-93b8-51085201b11b-Social-Media-Moderator-korAddiction-Sports-Development-Entertainment-Cairo-Egypt?l=bp&t=bj&a=IT-Software-Development-Jobs-in-Egypt&o=2327,Full Time · Entry Level · 1-3 Yrs of Exp · Social Media · Marketing · E-marketing · Online Marketing · Communication Skills · English · Arabic · Social Media Channels · Customer Service/Support - New,"Maadi, Cairo",Entry Level,Full Time,Software Engneering 
Fiber Optics Site Engineer,eCompounds,https://wuzzuf.net/jobs/p/efe31de9-a2ec-4561-861f-6a02ddfbdba6-Fiber-Optics-Site-Engineer-eCompounds-Giza-Egypt?l=bp&t=bj&a=IT-Software-Development-Jobs-in-Egypt&o=2334,"Full Time · Entry Level · 1-3 Yrs of Exp · Telecommunication · Electrical Engineering · Engineering · Fiber · FTTx · OTDR · Fiber Optic · AutoCAD · Microsoft Office · Microsoft Excel · Computing - October 21, 2020","6th Of October, Giza",Entry Level,Full Time,Software Engneering 
UI/UX Designer - Shopify,Edu-Fun,https://wuzzuf.net/jobs/p/350bd93b-1c59-4319-93ce-258230543e92-UI-UX-Designer---Shopify-Edu-Fun-Cairo-Egypt?l=bp&t=bj&a=IT-Software-Development-Jobs-in-Egypt&o=2339,"Full Time · Part Time · Entry Level · 1-3 Yrs of Exp · E-commerce · Shopify · CSS3 · javaScript · Design · Programming · Jquery · HTML5 · Information Technology (IT) · UX · UI · Computer Science - October 22, 2020","Nasr City, Cairo",Entry Level,Full Time,Software Engneering 
Sales Admin,Devera Developments,https://wuzzuf.net/jobs/p/43e04afb-16f1-4208-8ab5-bf2fd66482ac-Sales-Admin-Devera-Developments-Cairo-Egypt?l=bp&t=bj&a=IT-Software-Development-Jobs-in-Egypt&o=2340,"Full Time · Entry Level · 1-3 Yrs of Exp · Females Preferred · Sales · Sales Target · Sales Skills · Sales Admin · Administration · Sales Administration · Microsoft Office · Microsoft Excel - October 5, 2020","New Cairo, Cairo",Entry Level,Full Time,Software Engneering 
IPG Technical Support Specialist,Interact Technology Solutions,https://wuzzuf.net/jobs/p/ca5bde9e-0fd1-4ed2-8512-6bb0b55a87f6-IPG-Technical-Support-Specialist-Interact-Technology-Solutions-Cairo-Egypt?l=bp&t=bj&a=IT-Software-Development-Jobs-in-Egypt&o=2348,"Full Time · Entry Level · 0-5 Yrs of Exp · Males Preferred · Installation · Technical Support · Information Technology (IT) · Troubleshooting · Computer Science · Hardware · English · Network - October 18, 2020","Maadi, Cairo",Entry Level,Full Time,Software Engneering 
Marketing Technology Specialist,Hidden Name,https://wuzzuf.net/jobs/p/119e4160-bad1-4b45-9ede-e1480a1555ba-Marketing-Technology-Specialist-Cairo-Egypt?l=bp&t=bj&a=IT-Software-Development-Jobs-in-Egypt&o=2351,"Full Time · Entry Level · 1+ Yrs of Exp · Computer Science · Telecom Engineering · Marketing · CRM · PHP · HTML · SQL · ERP · E-marketing · Media · Social Media · REST · JavaScript · Java - October 14, 2020","Maadi, Cairo",Entry Level,Full Time,Software Engneering 
Network Engineer,Eva Pharma,https://wuzzuf.net/jobs/p/42b390fc-f172-49da-a82f-46d7995f7bc3-Network-Engineer-Eva-Pharma-Giza-Egypt?l=bp&t=bj&a=IT-Software-Development-Jobs-in-Egypt&o=2352,"Full Time · Entry Level · 0-3 Yrs of Exp · Computer Science · Networking · Information Technology (IT) · Engineering · Network · English · Computer · Implementation · Science · IS - October 14, 2020","Haram, Giza",Entry Level,Full Time,Software Engneering 
Workforce Real Time Management Analyst,UX Centers,https://wuzzuf.net/jobs/p/b22b7a05-84b8-4c09-a080-372d1e015b30-Workforce-Real-Time-Management-Analyst-UX-Centers-Alexandria-Egypt?l=bp&t=bj&a=IT-Software-Development-Jobs-in-Egypt&o=2357,"Full Time · Entry Level · 0-1 Yrs of Exp · Operations · Call Center · Genesys · Work Force · eWFM · Customer Service · Customer Care · Customer Support · Analysis · Research · Analyst/Research - November 11, 2020","Bourj Alarab, Alexandria",Entry Level,Full Time,Software Engneering 
Sales Admin,Devera Developments,https://wuzzuf.net/jobs/p/43e04afb-16f1-4208-8ab5-bf2fd66482ac-Sales-Admin-Devera-Developments-Cairo-Egypt?l=bp&t=bj&a=IT-Software-Development-Jobs-in-Egypt&o=2341,"Full Time · Entry Level · 1-3 Yrs of Exp · Females Preferred · Sales · Sales Target · Sales Skills · Sales Admin · Administration · Sales Administration · Microsoft Office · Microsoft Excel - October 5, 2020","New Cairo, Cairo",Entry Level,Full Time,Software Engneering 
Technical Support Engineer,Xceed Contact Center,https://wuzzuf.net/jobs/p/38524de7-d425-4585-8f4c-9d51c185fa80-Technical-Support-Engineer-Xceed-Contact-Center-Cairo-Egypt?l=bp&t=bj&a=IT-Software-Development-Jobs-in-Egypt&o=2361,"Full Time · Entry Level · 0-1 Yrs of Exp · BGP · OSPF · IS · MPLS · Technical Support · Information Technology (IT) · Computer Science · Engineering · Computer · Science · CCNA · CCNP - November 22, 2020","Cairo, Egypt",Entry Level,Full Time,Software Engneering 
ERP Application Administrator - Odoo,Tredco For Engineering Industries,https://wuzzuf.net/jobs/p/3edfef17-9db1-4e2e-ae70-7693dbc184ad-ERP-Application-Administrator---Odoo-Tredco-For-Engineering-Industries-Sharqia-Egypt?l=bp&t=bj&a=IT-Software-Development-Jobs-in-Egypt&o=2370,"Full Time · Entry Level · 1-3 Yrs of Exp · Odoo · ERP · Information Technology (IT) · Computer Science · Application Admin · IT/Software Development · Engineering - Telecom/Technology - November 18, 2020","10th Of Ramadan City, Sharqia",Entry Level,Full Time,Software Engneering 
Call Center Agent,Allamna Integrated Solutions,https://wuzzuf.net/jobs/p/85dbaf2b-f38c-4047-9d48-c73cf87c245a-Call-Center-Agent-Allamna-Integrated-Solutions-Cairo-Egypt?l=bp&t=bj&a=IT-Software-Development-Jobs-in-Egypt&o=2396,"Full Time · Entry Level · 1-2 Yrs of Exp · Customer Service · Call Center · Customer Support · Customer Care · Communication · Microsoft Office · CRM · Customer Service/Support - October 26, 2020","Nasr City, Cairo",Entry Level,Full Time,Software Engneering 
Sales Representative,Le Garage Gallery,https://wuzzuf.net/jobs/p/c50b5f75-88a4-4e63-a682-f0b19f88ac93-Sales-Representative-Le-Garage-Gallery-Cairo-Egypt?l=bp&t=bj&a=IT-Software-Development-Jobs-in-Egypt&o=2397,"Full Time · Entry Level · 1-3 Yrs of Exp · Sales Target · Sales · Sales Skills · Marketing · Luxury · CRM · Customer Service · Social Media · Communication Skills · Sales/Retail - October 26, 2020","New Cairo, Cairo",Entry Level,Full Time,Software Engneering 
Associate Systems Engineer,Sumerge,https://wuzzuf.net/jobs/p/dfd29c8f-b750-4f37-8059-82054fc106c5-Associate-Systems-Engineer-Sumerge-Cairo-Egypt?l=bp&t=bj&a=IT-Software-Development-Jobs-in-Egypt&o=2399,"Full Time · Entry Level · 1-3 Yrs of Exp · Systems · DevOps · Gitlab · Jenkins · Docker · Kubernetes · DHCP · DNS · SSL · TCP · UDP · Information Technology (IT) · Microsoft Server · Tomcat - November 2, 2020","Cairo, Egypt",Entry Level,Full Time,Software Engneering 
Resident Engineer,eSky IT,https://wuzzuf.net/jobs/p/56b90aea-6dcd-45ef-9305-09ac171a827e-Resident-Engineer-eSky-IT-Cairo-Egypt?l=bp&t=bj&a=IT-Software-Development-Jobs-in-Egypt&o=2400,"Full Time · Entry Level · 1-2 Yrs of Exp · Males Preferred · Engineering · CCNA · msca · Networking · VDI · Computer Science · Information Technology (IT) · IT/Software Development - November 2, 2020","Cairo, Egypt",Entry Level,Full Time,Software Engneering 
Sales Representative - Software Solutions,Hidden Name,https://wuzzuf.net/jobs/p/8deb3104-d4a1-49db-b3d0-596ea4345f3f-Sales-Representative---Software-Solutions-Cairo-Egypt?l=bp&t=bj&a=IT-Software-Development-Jobs-in-Egypt&o=254,"Full Time · Entry Level · 1-5 Yrs of Exp · Information Technology (IT) · Sales · Sales Skills · IT Sales · Online Sales · Indoor Sales · Corporate Sales · B2B · Software Products · CRM · Leads - November 5, 2020","New Cairo, Cairo",Entry Level,Full Time,Software Engneering 
IT Internship - Alexandria,Sutherland,https://wuzzuf.net/jobs/p/f0da8601-693d-46d6-90bd-d30152ac3147-IT-Internship---Alexandria-Sutherland-Alexandria-Egypt?l=bp&t=bj&a=IT-Software-Development-Jobs-in-Egypt&o=257,"Full Time · Entry Level · 0-1 Yrs of Exp · Information Technology (IT) · Computer Science · Communication Skills · Computer Skills · Microsoft Office · Networking · Networks · CCNA · Engineering - November 19, 2020","Alexandria, Egypt",Entry Level,Full Time,IT Category
Software Tester & QA Engineer,Entrepreware,https://wuzzuf.net/jobs/p/10c9b637-caf9-4b4c-8a2f-39c85bcc5bfb-Software-Tester---QA-Engineer-Entrepreware-Cairo-Egypt?l=bp&t=bj&a=IT-Software-Development-Jobs-in-Egypt&o=260,"Full Time · Entry Level · 1-5 Yrs of Exp · Quality Assurance · Software Testing · Google Compute Engine · Computer Science · Engineering · Software Engineering · Java · AngularJS · MySql · Jasmine - November 17, 2020","Maadi, Cairo",Entry Level,Full Time,Software Engneering 
IT Help Desk,Keys Group Services,https://wuzzuf.net/jobs/p/ca65bed1-cd3d-4d93-8b57-67d9ce401540-IT-Help-Desk-Keys-Group-Services-Cairo-Egypt?l=bp&t=bj&a=IT-Software-Development-Jobs-in-Egypt&o=251,"Full Time · Entry Level · 1-3 Yrs of Exp · Information Technology (IT) · Computer Hardware · Windows Server 2008 · Networking · Helpdesk · Computer Skills · Installation · Maintenance · Networks - October 26, 2020","Maadi, Cairo",Entry Level,Full Time,IT Category
Software Testing Specialist,PMaestro,https://wuzzuf.net/jobs/p/89a8eb5a-2fe4-46fd-b5c7-2d098434acf9-Software-Testing-Specialist%C2%A0-PMaestro-Giza-Egypt?l=bp&t=bj&a=IT-Software-Development-Jobs-in-Egypt&o=246,Full Time · Entry Level · 1-3 Yrs of Exp · Test · Development · Computer Science · Testing · Information Technology (IT) · Software Testing · Engineering · ISTQB · Automation · Automation Testing - New,"Smart Village, Giza",Entry Level,Full Time,Software Engneering 
Network Engineer,Qsource,https://wuzzuf.net/jobs/p/adf419ec-70d5-4811-a4d6-70a3a74b0d07-Network-Engineer-Qsource-Cairo-Egypt?l=bp&t=bj&a=IT-Software-Development-Jobs-in-Egypt&o=2415,"Full Time · Entry Level · 1-2 Yrs of Exp · Information Technology (IT) · Computer Science · Engineering · CCTV · Networking · English · Computer Engineering · Network Engineering · Installation - October 27, 2020","New Cairo, Cairo",Entry Level,Full Time,Software Engneering 
